Coverage,Length,Time,DGP,Method,Algorithm
0.94,4.194505972987219,0.916007068059364,Nonlinear,RO-StabCP,RLM
0.94,4.193974529697783,0.008814134523254198,Nonlinear,LOO-StabCP,RLM
0.88,3.8120369583341267,0.977941729667552,Nonlinear,OracleCP,RLM
0.86,3.8746386537118287,41.95165084676902,Nonlinear,FullCP,RLM
0.86,3.7835949899525287,0.00656231897651895,Nonlinear,SplitCP,RLM
0.88,3.9937878318011117,1.0062903663437281,Nonlinear,RO-StabCP,RLM
0.88,3.993566037592341,0.017941861575665706,Nonlinear,LOO-StabCP,RLM
0.93,3.943029718296233,0.9375702789785861,Nonlinear,OracleCP,RLM
0.92,3.9365589996735486,38.32144815819832,Nonlinear,FullCP,RLM
0.93,4.00442195910845,0.006494500364850421,Nonlinear,SplitCP,RLM
0.94,4.071993173017023,0.9051231862837732,Nonlinear,RO-StabCP,RLM
0.94,4.072027456709803,0.00864696438748366,Nonlinear,LOO-StabCP,RLM
0.85,3.1201324252709672,0.9539170321838486,Nonlinear,OracleCP,RLM
0.85,3.0723963401937278,53.43445514255928,Nonlinear,FullCP,RLM
0.85,3.1385544331168593,0.004285185700090733,Nonlinear,SplitCP,RLM
0.87,3.2082896239006384,0.9691589452572389,Nonlinear,RO-StabCP,RLM
0.87,3.207928420073552,0.012116041753897442,Nonlinear,LOO-StabCP,RLM
0.9,3.722531375626484,0.971168277277348,Nonlinear,OracleCP,RLM
0.88,3.7231770746090667,45.5586962214473,Nonlinear,FullCP,RLM
0.88,3.716848875850106,0.0068494969790290836,Nonlinear,SplitCP,RLM
0.91,3.8611811270185474,0.9679716625543088,Nonlinear,RO-StabCP,RLM
0.91,3.8611762635361617,0.009581343992722709,Nonlinear,LOO-StabCP,RLM
0.98,3.8892560971021295,0.9541903174249388,Nonlinear,OracleCP,RLM
0.98,4.248193153099168,49.38192027579998,Nonlinear,FullCP,RLM
0.88,3.3281333797579054,0.009218578400118405,Nonlinear,SplitCP,RLM
0.98,4.34796295707666,0.9824307368016331,Nonlinear,RO-StabCP,RLM
0.98,4.347819601737331,0.009190244478801365,Nonlinear,LOO-StabCP,RLM
0.9,3.60872651299426,0.9086460067009432,Nonlinear,OracleCP,RLM
0.9,3.7391005258017866,39.663691727404036,Nonlinear,FullCP,RLM
0.92,4.107825669297784,0.004263798159483676,Nonlinear,SplitCP,RLM
0.9,3.8752250292942905,0.9051032611391051,Nonlinear,RO-StabCP,RLM
0.9,3.8746645932623753,0.008605560302462307,Nonlinear,LOO-StabCP,RLM
0.9,3.7025593010461044,1.0403317448112286,Nonlinear,OracleCP,RLM
0.89,3.8656957208447285,59.23363522870577,Nonlinear,FullCP,RLM
0.94,4.386385146645611,0.008415905829130503,Nonlinear,SplitCP,RLM
0.92,4.010113214955935,0.986279397313949,Nonlinear,RO-StabCP,RLM
0.92,4.009793544608284,0.009105059915357875,Nonlinear,LOO-StabCP,RLM
0.85,3.4509447215511875,1.036175706952496,Nonlinear,OracleCP,RLM
0.85,3.503570518601689,50.481668436412534,Nonlinear,FullCP,RLM
0.82,3.279251152267079,0.004766679562988054,Nonlinear,SplitCP,RLM
0.85,3.6628350360802635,1.0424287291879282,Nonlinear,RO-StabCP,RLM
0.85,3.662090486525257,0.012743683810942982,Nonlinear,LOO-StabCP,RLM
0.84,3.4242657870506186,0.9943356451418455,Nonlinear,OracleCP,RLM
0.81,3.3694352839496737,58.54708201365581,Nonlinear,FullCP,RLM
0.91,3.9386544768020406,0.0044148819399258315,Nonlinear,SplitCP,RLM
0.85,3.504676087542959,0.9827191944005897,Nonlinear,RO-StabCP,RLM
0.85,3.5051121720844396,0.013143100701767068,Nonlinear,LOO-StabCP,RLM
0.93,4.491717284369133,1.1313873709508475,Nonlinear,OracleCP,RLM
0.93,4.464129766651476,40.773556011924235,Nonlinear,FullCP,RLM
0.82,3.195501082606968,0.008405943256796448,Nonlinear,SplitCP,RLM
0.93,4.579550867795738,1.1315050938239326,Nonlinear,RO-StabCP,RLM
0.93,4.579310103873727,0.0139496120620947,Nonlinear,LOO-StabCP,RLM
0.92,3.6397196869716946,1.0170898861535913,Nonlinear,OracleCP,RLM
0.92,3.7274207380449407,53.986629982976375,Nonlinear,FullCP,RLM
0.88,3.341631431648288,0.014685014419891177,Nonlinear,SplitCP,RLM
0.93,3.8735011182462533,1.005117524800695,Nonlinear,RO-StabCP,RLM
0.93,3.874116177113278,0.012521948026700593,Nonlinear,LOO-StabCP,RLM
0.93,3.845913611054582,1.0388639562872597,Nonlinear,OracleCP,RLM
0.92,3.9665086496202138,55.96772258910598,Nonlinear,FullCP,RLM
0.94,4.121296133031042,0.006301921099640729,Nonlinear,SplitCP,RLM
0.94,4.126573671364662,1.0506298456135263,Nonlinear,RO-StabCP,RLM
0.94,4.12623732119577,0.011754921356724452,Nonlinear,LOO-StabCP,RLM
0.97,3.9887994553563617,0.8987077466993719,Nonlinear,OracleCP,RLM
0.97,4.166123425103149,29.41996372011379,Nonlinear,FullCP,RLM
0.97,4.32015505746129,0.007871894539843325,Nonlinear,SplitCP,RLM
0.97,4.259321023881882,0.90770358391804,Nonlinear,RO-StabCP,RLM
0.97,4.259422118609352,0.013397923194128065,Nonlinear,LOO-StabCP,RLM
0.94,3.614574422791028,1.007311575707842,Nonlinear,OracleCP,RLM
0.93,3.8295965146114583,49.2974875666686,Nonlinear,FullCP,RLM
0.94,3.89912560696392,0.009174432322711533,Nonlinear,SplitCP,RLM
0.95,3.9641552106891367,0.9708725990984428,Nonlinear,RO-StabCP,RLM
0.95,3.96408277404386,0.00955556926429882,Nonlinear,LOO-StabCP,RLM
0.92,3.4918113346651842,1.0329325697586489,Nonlinear,OracleCP,RLM
0.92,3.8055861973763485,50.88549728438467,Nonlinear,FullCP,RLM
0.92,3.9454827166903677,0.004504088092201417,Nonlinear,SplitCP,RLM
0.92,3.9286701024158375,1.0392426254357001,Nonlinear,RO-StabCP,RLM
0.92,3.927922483077938,0.011667086200641627,Nonlinear,LOO-StabCP,RLM
0.92,3.9014617083671794,1.15324278685862,Nonlinear,OracleCP,RLM
0.92,3.874851167868369,62.69883806847907,Nonlinear,FullCP,RLM
0.92,3.8253186090908557,0.004215721892990892,Nonlinear,SplitCP,RLM
0.92,4.001233280663072,1.164127308432434,Nonlinear,RO-StabCP,RLM
0.92,4.000354642256502,0.01076131471595817,Nonlinear,LOO-StabCP,RLM
0.86,3.6190710307110665,1.208850209637474,Nonlinear,OracleCP,RLM
0.86,3.669957981285309,62.10696073211533,Nonlinear,FullCP,RLM
0.86,3.8797466294510716,0.00831920489766783,Nonlinear,SplitCP,RLM
0.86,3.7713612309813636,1.095428060209422,Nonlinear,RO-StabCP,RLM
0.86,3.7709844945869393,0.013569297718223069,Nonlinear,LOO-StabCP,RLM
0.87,3.8277761396186336,1.0916180617897417,Nonlinear,OracleCP,RLM
0.87,3.8713090743754464,56.345256187099714,Nonlinear,FullCP,RLM
0.87,3.914959849369847,0.005107509216508196,Nonlinear,SplitCP,RLM
0.88,3.987377178629364,1.1003054248650388,Nonlinear,RO-StabCP,RLM
0.88,3.987701436554746,0.010223792808650056,Nonlinear,LOO-StabCP,RLM
0.93,3.9467738510041066,0.9765784110534714,Nonlinear,OracleCP,RLM
0.93,4.123967031607922,39.43282474291888,Nonlinear,FullCP,RLM
0.94,4.629509128445649,0.009103231920434196,Nonlinear,SplitCP,RLM
0.93,4.23467639000615,0.9777932964797492,Nonlinear,RO-StabCP,RLM
0.93,4.23420807052371,0.01086432222990754,Nonlinear,LOO-StabCP,RLM
0.94,3.9237249815662043,0.9850081182442757,Nonlinear,OracleCP,RLM
0.94,4.068577320988219,37.32199988545418,Nonlinear,FullCP,RLM
0.89,3.415295107838695,0.0046803982025903565,Nonlinear,SplitCP,RLM
0.94,4.2270848615801215,0.9597333464320138,Nonlinear,RO-StabCP,RLM
0.94,4.22666061669999,0.009136958426776092,Nonlinear,LOO-StabCP,RLM
0.94,3.2614512275741068,1.0182955402055045,Nonlinear,OracleCP,RLM
0.94,3.2981412954689646,57.616274584696875,Nonlinear,FullCP,RLM
0.94,3.3283824968951596,0.006143708138996223,Nonlinear,SplitCP,RLM
0.94,3.395240578171628,1.0157194383593082,Nonlinear,RO-StabCP,RLM
0.94,3.393773206478709,0.00974037955108287,Nonlinear,LOO-StabCP,RLM
0.92,3.8765109507256827,0.9754656191436812,Nonlinear,OracleCP,RLM
0.92,3.859130664544855,41.718237099756195,Nonlinear,FullCP,RLM
0.92,3.9138107779065674,0.0044898297317967125,Nonlinear,SplitCP,RLM
0.92,3.984925092115757,0.9696688644411995,Nonlinear,RO-StabCP,RLM
0.92,3.9841557314657106,0.012316572797025142,Nonlinear,LOO-StabCP,RLM
0.85,3.6376074026665286,0.9677812768830075,Nonlinear,OracleCP,RLM
0.84,3.6149546283309006,51.108053929747534,Nonlinear,FullCP,RLM
0.88,4.123601169037305,0.00922826677321391,Nonlinear,SplitCP,RLM
0.85,3.7292907537361346,0.9768315883504012,Nonlinear,RO-StabCP,RLM
0.85,3.7293622005612654,0.01002335316526854,Nonlinear,LOO-StabCP,RLM
0.76,3.0565502654332555,1.0368623932455763,Nonlinear,OracleCP,RLM
0.75,3.0741521571177852,57.00392516758386,Nonlinear,FullCP,RLM
0.73,2.749437882470662,0.004712662312993309,Nonlinear,SplitCP,RLM
0.78,3.182715039707681,1.0797021854799873,Nonlinear,RO-StabCP,RLM
0.78,3.1825945696499205,0.013352771719513169,Nonlinear,LOO-StabCP,RLM
0.84,3.073900718374221,0.9633503085877533,Nonlinear,OracleCP,RLM
0.81,2.9929092497500545,56.372838071305154,Nonlinear,FullCP,RLM
0.84,3.0546274806196405,0.008976003473746065,Nonlinear,SplitCP,RLM
0.86,3.1569814725220713,0.970546393404312,Nonlinear,RO-StabCP,RLM
0.86,3.157221614069615,0.009100855527033411,Nonlinear,LOO-StabCP,RLM
0.91,3.9599863790244774,0.9059599509600877,Nonlinear,OracleCP,RLM
0.91,3.8852640954622872,40.39935768206851,Nonlinear,FullCP,RLM
0.91,3.9558980837057516,0.007144352560218672,Nonlinear,SplitCP,RLM
0.92,4.050202382137982,0.8954850830486702,Nonlinear,RO-StabCP,RLM
0.92,4.05010398770146,0.008666249733928483,Nonlinear,LOO-StabCP,RLM
0.92,4.189621017708529,1.155551270247989,Nonlinear,OracleCP,RLM
0.92,4.208721518232029,55.337465402522625,Nonlinear,FullCP,RLM
0.86,3.2855462672146483,0.010318117346711946,Nonlinear,SplitCP,RLM
0.92,4.367447180893358,1.2488049688835872,Nonlinear,RO-StabCP,RLM
0.92,4.366722776904748,0.013911589767682154,Nonlinear,LOO-StabCP,RLM
0.91,3.9753814256164297,0.9069042017379146,Nonlinear,OracleCP,RLM
0.9,4.023186026406243,48.99598347654184,Nonlinear,FullCP,RLM
0.9,3.9796587539002357,0.005183371005840917,Nonlinear,SplitCP,RLM
0.91,4.137278110231783,0.8939847562150598,Nonlinear,RO-StabCP,RLM
0.91,4.13662376186195,0.008616345472512018,Nonlinear,LOO-StabCP,RLM
0.94,3.93919917776081,1.0896650320132821,Nonlinear,OracleCP,RLM
0.94,4.142997783479813,55.89278750179982,Nonlinear,FullCP,RLM
0.82,3.2664456397887873,0.0056031700400640365,Nonlinear,SplitCP,RLM
0.94,4.256647806819029,1.0995727644996278,Nonlinear,RO-StabCP,RLM
0.94,4.256882810532844,0.013973832994833459,Nonlinear,LOO-StabCP,RLM
0.84,3.5604116071612446,0.9670596758868848,Nonlinear,OracleCP,RLM
0.83,3.5175621350857726,43.205384455565834,Nonlinear,FullCP,RLM
0.87,3.8181457500997236,0.006125702388997974,Nonlinear,SplitCP,RLM
0.84,3.667790018245687,0.9667653687041723,Nonlinear,RO-StabCP,RLM
0.84,3.667568839165219,0.01342177852788209,Nonlinear,LOO-StabCP,RLM
0.84,3.53296560475633,0.9169412648651107,Nonlinear,OracleCP,RLM
0.84,3.567093956120109,51.78388860516275,Nonlinear,FullCP,RLM
0.83,3.5158386210426933,0.004320374602371574,Nonlinear,SplitCP,RLM
0.85,3.7302853820003024,0.9311701031517976,Nonlinear,RO-StabCP,RLM
0.85,3.730096750891465,0.008610678688248611,Nonlinear,LOO-StabCP,RLM
0.89,3.750740531609684,0.9106098216474526,Nonlinear,OracleCP,RLM
0.89,3.8935028735330683,51.71819293539884,Nonlinear,FullCP,RLM
0.93,4.134832297926268,0.00513045055280038,Nonlinear,SplitCP,RLM
0.91,3.9925297989592057,0.9024857552078877,Nonlinear,RO-StabCP,RLM
0.91,3.992348162536784,0.008579968373530786,Nonlinear,LOO-StabCP,RLM
0.92,3.7500878182137387,0.9125254689277231,Nonlinear,OracleCP,RLM
0.92,3.768457217513969,44.489264534046264,Nonlinear,FullCP,RLM
0.96,4.841467112215526,0.0042488086011095005,Nonlinear,SplitCP,RLM
0.93,3.897013785767079,0.9152851928640029,Nonlinear,RO-StabCP,RLM
0.93,3.8967006580250354,0.014865803117843131,Nonlinear,LOO-StabCP,RLM
0.92,3.6763539463098733,0.9714687082430549,Nonlinear,OracleCP,RLM
0.92,3.648053782657093,42.7639213051037,Nonlinear,FullCP,RLM
0.92,3.7040372654752645,0.004682683196244956,Nonlinear,SplitCP,RLM
0.93,3.772952389130513,1.0326895378335457,Nonlinear,RO-StabCP,RLM
0.93,3.7729693195342353,0.01398799995549198,Nonlinear,LOO-StabCP,RLM
0.94,3.8428540484332037,0.9062695219004129,Nonlinear,OracleCP,RLM
0.93,3.954583626570371,41.34885974091269,Nonlinear,FullCP,RLM
0.97,4.560095613609554,0.006419369773487171,Nonlinear,SplitCP,RLM
0.94,4.107373803963888,1.0127192416908184,Nonlinear,RO-StabCP,RLM
0.94,4.106811521587926,0.012180387175210979,Nonlinear,LOO-StabCP,RLM
0.92,3.8352093506610454,0.9745950365612787,Nonlinear,OracleCP,RLM
0.92,3.818435540968194,44.43132331014834,Nonlinear,FullCP,RLM
0.92,3.8429222493104915,0.004457291422155208,Nonlinear,SplitCP,RLM
0.94,3.930519799027682,0.9719191261922496,Nonlinear,RO-StabCP,RLM
0.94,3.9307565829732924,0.009716250018090294,Nonlinear,LOO-StabCP,RLM
0.93,3.4526977128447833,1.0331955268284203,Nonlinear,OracleCP,RLM
0.93,3.6269780334787676,46.93196625709289,Nonlinear,FullCP,RLM
0.94,3.874976048070014,0.004230711451365068,Nonlinear,SplitCP,RLM
0.94,3.723170050777343,1.0395865626805905,Nonlinear,RO-StabCP,RLM
0.94,3.7229672178449653,0.013747344423789503,Nonlinear,LOO-StabCP,RLM
0.81,3.082863681959152,0.8925528877913412,Nonlinear,OracleCP,RLM
0.81,3.0510170492445883,43.61810677304091,Nonlinear,FullCP,RLM
0.79,2.6552270844810026,0.005999205140279316,Nonlinear,SplitCP,RLM
0.81,3.1770752056602696,0.9140401455214844,Nonlinear,RO-StabCP,RLM
0.81,3.1774055897161326,0.008615979873527283,Nonlinear,LOO-StabCP,RLM
0.89,3.69566175231689,0.9664777337029312,Nonlinear,OracleCP,RLM
0.87,3.7579118974165495,52.94032956054009,Nonlinear,FullCP,RLM
0.9,4.078247199464467,0.00938154414756448,Nonlinear,SplitCP,RLM
0.9,3.8769362011670356,0.9629996077616453,Nonlinear,RO-StabCP,RLM
0.9,3.8766440179906336,0.009142716610785685,Nonlinear,LOO-StabCP,RLM
0.92,3.8217304429724135,0.9864166797327174,Nonlinear,OracleCP,RLM
0.92,3.8985870280239237,45.176589162954016,Nonlinear,FullCP,RLM
0.87,3.2591791757148445,0.004686978984315604,Nonlinear,SplitCP,RLM
0.93,4.032976886360809,0.9703868094474748,Nonlinear,RO-StabCP,RLM
0.93,4.032894040938799,0.009203954440728966,Nonlinear,LOO-StabCP,RLM
0.84,3.2728904857467955,0.9215845547707504,Nonlinear,OracleCP,RLM
0.84,3.404752389772259,53.181536872510286,Nonlinear,FullCP,RLM
0.91,4.379894382054493,0.005135843137825237,Nonlinear,SplitCP,RLM
0.84,3.5112048065449204,0.9181078912254034,Nonlinear,RO-StabCP,RLM
0.84,3.5106287817209956,0.011548266530602425,Nonlinear,LOO-StabCP,RLM
0.85,3.8433143777475243,1.166621881705034,Nonlinear,OracleCP,RLM
0.85,3.767010449165404,62.304828021040244,Nonlinear,FullCP,RLM
0.84,3.634846018858924,0.006014925896622964,Nonlinear,SplitCP,RLM
0.85,3.9278469380769603,1.1958682466882293,Nonlinear,RO-StabCP,RLM
0.86,3.927949624219279,0.010702087680430936,Nonlinear,LOO-StabCP,RLM
0.91,3.9152187494894135,0.9619406503023574,Nonlinear,OracleCP,RLM
0.91,3.8938036915720446,49.84868781159213,Nonlinear,FullCP,RLM
0.94,4.243828990597102,0.004867036484298088,Nonlinear,SplitCP,RLM
0.91,4.030416642829129,0.983687940310394,Nonlinear,RO-StabCP,RLM
0.91,4.03017857331995,0.009105516914088795,Nonlinear,LOO-StabCP,RLM
0.91,3.2368837019216254,0.9202075261947422,Nonlinear,OracleCP,RLM
0.91,3.2310781991848203,45.77838392017719,Nonlinear,FullCP,RLM
0.91,3.324977739306483,0.007642663976413849,Nonlinear,SplitCP,RLM
0.92,3.3862463458028627,0.9047229467952335,Nonlinear,RO-StabCP,RLM
0.92,3.386102639657712,0.008749697702194477,Nonlinear,LOO-StabCP,RLM
0.8,3.354456098546271,1.2015649186686397,Nonlinear,OracleCP,RLM
0.8,3.3777858155060647,72.83719935157144,Nonlinear,FullCP,RLM
0.91,4.348939561535405,0.00847723505881997,Nonlinear,SplitCP,RLM
0.8,3.5539073713547413,1.114017397587055,Nonlinear,RO-StabCP,RLM
0.8,3.554288048723628,0.016121727030157497,Nonlinear,LOO-StabCP,RLM
0.91,4.266589437816288,0.926660988073556,Nonlinear,OracleCP,RLM
0.91,4.190878247155119,54.13654256707093,Nonlinear,FullCP,RLM
0.79,3.1095453952788703,0.005104493024884124,Nonlinear,SplitCP,RLM
0.92,4.3811260222398225,0.9051703485528041,Nonlinear,RO-StabCP,RLM
0.92,4.381100538233276,0.009196368261795693,Nonlinear,LOO-StabCP,RLM
0.87,3.4446356819321564,0.9100742191348143,Nonlinear,OracleCP,RLM
0.87,3.392693904071509,41.75742510653157,Nonlinear,FullCP,RLM
0.92,3.9665973993867363,0.005054588763467659,Nonlinear,SplitCP,RLM
0.88,3.5370921024996433,0.8955054651920692,Nonlinear,RO-StabCP,RLM
0.88,3.5363307547836422,0.008615979873527283,Nonlinear,LOO-StabCP,RLM
0.88,3.4595650929257293,0.9309818196746585,Nonlinear,OracleCP,RLM
0.88,3.427188705159964,39.270615602571716,Nonlinear,FullCP,RLM
0.91,3.8101281105753144,0.004291675082069797,Nonlinear,SplitCP,RLM
0.88,3.5546143585270373,1.0318073474833778,Nonlinear,RO-StabCP,RLM
0.88,3.5541547685324577,0.0124544950140168,Nonlinear,LOO-StabCP,RLM
0.96,4.041397422240155,0.9654595405304415,Nonlinear,OracleCP,RLM
0.96,4.0715942737468165,46.35293680025074,Nonlinear,FullCP,RLM
0.9,3.40546185385246,0.005745845043857264,Nonlinear,SplitCP,RLM
0.96,4.172844870291686,0.9628806966918598,Nonlinear,RO-StabCP,RLM
0.96,4.172235310790075,0.012873197251285712,Nonlinear,LOO-StabCP,RLM
0.94,3.978778602219698,1.1870521927703053,Nonlinear,OracleCP,RLM
0.94,4.044067292717384,61.96582325485241,Nonlinear,FullCP,RLM
0.98,4.582292389140624,0.004912005159420616,Nonlinear,SplitCP,RLM
0.95,4.217502329283225,1.1631458579579101,Nonlinear,RO-StabCP,RLM
0.95,4.217407672775022,0.013604578020250092,Nonlinear,LOO-StabCP,RLM
0.91,3.2457659595352224,0.9684803021418227,Nonlinear,OracleCP,RLM
0.91,3.459404811743267,40.31987865638081,Nonlinear,FullCP,RLM
0.96,4.075104557983394,0.004282169508466661,Nonlinear,SplitCP,RLM
0.91,3.58604328189558,0.962262834407656,Nonlinear,RO-StabCP,RLM
0.91,3.5862608264286893,0.01205315872852285,Nonlinear,LOO-StabCP,RLM
0.86,3.4877758744433294,0.9632590002413155,Nonlinear,OracleCP,RLM
0.85,3.51524624826929,48.1423890907632,Nonlinear,FullCP,RLM
0.89,4.020446592121541,0.004264437957706964,Nonlinear,SplitCP,RLM
0.86,3.618890289680382,0.9672655995150373,Nonlinear,RO-StabCP,RLM
0.86,3.6188559820276938,0.009351656430562313,Nonlinear,LOO-StabCP,RLM
0.89,3.510907425719797,1.1036541287657282,Nonlinear,OracleCP,RLM
0.88,3.4620329103174314,64.38630158661313,Nonlinear,FullCP,RLM
0.89,3.5304951569237626,0.006093072679610285,Nonlinear,SplitCP,RLM
0.9,3.5972707856311406,1.140903546924541,Nonlinear,RO-StabCP,RLM
0.9,3.596729749198438,0.010226534801035575,Nonlinear,LOO-StabCP,RLM
0.89,3.846924070893355,1.1211506907779856,Nonlinear,OracleCP,RLM
0.88,3.8183459868759564,50.008370023156544,Nonlinear,FullCP,RLM
0.89,3.920077064651023,0.004872886068053864,Nonlinear,SplitCP,RLM
0.89,3.9834097394850136,1.165439168989413,Nonlinear,RO-StabCP,RLM
0.9,3.9836868982405345,0.010711319054795521,Nonlinear,LOO-StabCP,RLM
0.89,3.64419327229764,0.9115681479861919,Nonlinear,OracleCP,RLM
0.87,3.5568223510809345,48.41330250843989,Nonlinear,FullCP,RLM
0.93,3.874829652022625,0.005532243837025251,Nonlinear,SplitCP,RLM
0.89,3.723338172759755,0.9383692041599805,Nonlinear,RO-StabCP,RLM
0.89,3.7235806586180673,0.008569274603227258,Nonlinear,LOO-StabCP,RLM
0.88,3.643991439839159,0.9006317113565452,Nonlinear,OracleCP,RLM
0.85,3.6424156505186587,46.002726333781006,Nonlinear,FullCP,RLM
0.88,3.7392316995759853,0.004948656457640401,Nonlinear,SplitCP,RLM
0.89,3.8101835544363585,0.9006349103476616,Nonlinear,RO-StabCP,RLM
0.89,3.8108045161703057,0.008644039595605772,Nonlinear,LOO-StabCP,RLM
0.98,4.299024795203888,0.9671781299579393,Nonlinear,OracleCP,RLM
0.98,4.332530879480589,42.512785512904784,Nonlinear,FullCP,RLM
0.98,4.304298261468528,0.004812379436080054,Nonlinear,SplitCP,RLM
0.98,4.428579207263931,0.9728776353304812,Nonlinear,RO-StabCP,RLM
0.98,4.42817439396919,0.009054972854449042,Nonlinear,LOO-StabCP,RLM
0.79,3.215031325160104,0.9661485118171764,Nonlinear,OracleCP,RLM
0.78,3.2862690943795427,53.06839321810885,Nonlinear,FullCP,RLM
0.65,2.6753273697241133,0.004744469424665341,Nonlinear,SplitCP,RLM
0.8,3.453769037885566,0.9565530922635415,Nonlinear,RO-StabCP,RLM
0.8,3.453965185923339,0.01242341910031424,Nonlinear,LOO-StabCP,RLM
0.89,3.813624167741931,0.937140060373298,Nonlinear,OracleCP,RLM
0.86,3.870380509360463,44.02264424324521,Nonlinear,FullCP,RLM
0.92,4.352025241973277,0.004240308424714389,Nonlinear,SplitCP,RLM
0.89,4.02369372709854,0.9039336185871883,Nonlinear,RO-StabCP,RLM
0.89,4.023523449200905,0.008681879090525948,Nonlinear,LOO-StabCP,RLM
0.92,3.8580511296262205,1.0945896503376762,Nonlinear,OracleCP,RLM
0.92,3.8242976108456888,58.16127134604741,Nonlinear,FullCP,RLM
0.94,4.10608109161982,0.004879832448763848,Nonlinear,SplitCP,RLM
0.92,3.9772400586705925,1.12690905758707,Nonlinear,RO-StabCP,RLM
0.92,3.9769444475937394,0.010389317748989282,Nonlinear,LOO-StabCP,RLM
0.94,3.880633008281303,0.9786152543971819,Nonlinear,OracleCP,RLM
0.94,3.9786564817313375,32.73206732364183,Nonlinear,FullCP,RLM
0.98,4.5640847460921945,0.004259959370143948,Nonlinear,SplitCP,RLM
0.95,4.113399293145048,0.9618563797363757,Nonlinear,RO-StabCP,RLM
0.95,4.11365577404365,0.01217700538460217,Nonlinear,LOO-StabCP,RLM
0.84,3.5967613908354776,0.9491124217261943,Nonlinear,OracleCP,RLM
0.83,3.5413117050063465,44.0974097840222,Nonlinear,FullCP,RLM
0.9,3.936737453263929,0.007417363602070286,Nonlinear,SplitCP,RLM
0.85,3.697558679247326,0.9201178630437358,Nonlinear,RO-StabCP,RLM
0.85,3.697417274831354,0.009154598577789604,Nonlinear,LOO-StabCP,RLM
0.94,4.107118505738192,1.0457095230772029,Nonlinear,OracleCP,RLM
0.94,4.098175150941361,47.63485141858923,Nonlinear,FullCP,RLM
0.94,4.439061506426267,0.0045156044602206015,Nonlinear,SplitCP,RLM
0.94,4.210339909303057,1.1260116034792893,Nonlinear,RO-StabCP,RLM
0.94,4.210211279346309,0.013408708364177777,Nonlinear,LOO-StabCP,RLM
0.92,3.7844068872876435,0.9685820300593255,Nonlinear,OracleCP,RLM
0.91,3.7491275461750204,50.68410388465172,Nonlinear,FullCP,RLM
0.9,3.632919914275318,0.007658293333011314,Nonlinear,SplitCP,RLM
0.94,3.8780560198739242,0.9805574076038458,Nonlinear,RO-StabCP,RLM
0.94,3.8777160992763857,0.009186040090476901,Nonlinear,LOO-StabCP,RLM
0.88,3.516679193280485,0.9300813493752538,Nonlinear,OracleCP,RLM
0.87,3.5569012136328184,53.668460977127886,Nonlinear,FullCP,RLM
0.88,3.6485465088139923,0.004662849451323028,Nonlinear,SplitCP,RLM
0.88,3.719819277548626,0.91646105059866,Nonlinear,RO-StabCP,RLM
0.88,3.7201213276831253,0.009043822085414596,Nonlinear,LOO-StabCP,RLM
0.95,3.7540959683486683,0.9785979798451532,Nonlinear,OracleCP,RLM
0.93,3.9294931469977428,39.897476008987894,Nonlinear,FullCP,RLM
0.95,4.245359276067172,0.004713027911978045,Nonlinear,SplitCP,RLM
0.95,4.063614908945695,0.9776381911104749,Nonlinear,RO-StabCP,RLM
0.95,4.06353561354684,0.009331365686909465,Nonlinear,LOO-StabCP,RLM
0.88,3.655608663038265,1.0918827554546906,Nonlinear,OracleCP,RLM
0.87,3.800470103736243,55.66478096377124,Nonlinear,FullCP,RLM
0.93,4.555237734205671,0.007356217171873188,Nonlinear,SplitCP,RLM
0.9,3.921624228875525,1.0952947079797395,Nonlinear,RO-StabCP,RLM
0.9,3.9212474785265727,0.010324241129706273,Nonlinear,LOO-StabCP,RLM
0.88,3.143706895970508,1.035351098442424,Nonlinear,OracleCP,RLM
0.87,3.2201804520721193,54.954025918529474,Nonlinear,FullCP,RLM
0.78,2.741132994946868,0.0055479645933689,Nonlinear,SplitCP,RLM
0.9,3.364082699537905,1.038534186003028,Nonlinear,RO-StabCP,RLM
0.9,3.363211317970041,0.009667808152612775,Nonlinear,LOO-StabCP,RLM
0.94,3.422310850044155,0.9173863816290269,Nonlinear,OracleCP,RLM
0.94,3.407370231476855,49.58470615066604,Nonlinear,FullCP,RLM
0.94,3.43477036111042,0.0043231165947570935,Nonlinear,SplitCP,RLM
0.94,3.5037066397333545,1.0140996520574355,Nonlinear,RO-StabCP,RLM
0.94,3.502991908532023,0.013211741911151254,Nonlinear,LOO-StabCP,RLM
0.89,3.8276395767411424,0.9636777024785843,Nonlinear,OracleCP,RLM
0.89,3.7596405017459085,44.83886700940438,Nonlinear,FullCP,RLM
0.85,3.512870132909124,0.004469538988143865,Nonlinear,SplitCP,RLM
0.9,3.924501680691626,0.9805194767091794,Nonlinear,RO-StabCP,RLM
0.9,3.924131792746128,0.009186040090476901,Nonlinear,LOO-StabCP,RLM
0.92,3.508415544209869,0.8799847249231832,Nonlinear,OracleCP,SGD
0.92,3.6014749997268427,40.16075996294586,Nonlinear,FullCP,SGD
0.89,3.2918751448916477,0.004952321133403267,Nonlinear,SplitCP,SGD
0.92,3.729647983031116,0.9092712468978307,Nonlinear,RO-StabCP,SGD
0.92,3.6902142784006515,0.05267299907178821,Nonlinear,LOO-StabCP,SGD
0.87,3.590827573436722,1.0117647823998408,Nonlinear,OracleCP,SGD
