Coverage,Length,Time,DGP,Method,Algorithm,LogTime
0.97,3.720463870450127,0.007369041442871094,Linear,SplitCP,SGD,-2.1325890010345954
0.94,3.3828350312978235,0.4545021057128906,Linear,RO-StabCP,SGD,-0.34246410034658925
0.93,3.3247128203081346,0.013168811798095703,Linear,LOO-StabCP,SGD,-1.8804534090025293
0.88,2.978928991309759,0.4311680793762207,Linear,OracleCP,SGD,-0.36535339871164896
0.88,2.9675182308307035,13.393927097320557,Linear,FullCP,SGD,1.1269079307568306
0.91,3.216135703261958,0.0027022361755371094,Linear,SplitCP,SGD,-2.568276696302109
0.88,3.1448693052544727,0.47611308097839355,Linear,RO-StabCP,SGD,-0.3222898863291185
0.88,3.0866110383349,0.006640195846557617,Linear,LOO-StabCP,SGD,-2.1778191113209964
0.98,3.5488523591240058,0.5497641563415527,Linear,OracleCP,SGD,-0.2598235788078008
0.98,3.8080261191478955,14.093940019607544,Linear,FullCP,SGD,1.1490324189131371
0.99,4.156615941674048,0.0047550201416015625,Linear,SplitCP,SGD,-2.322847639111869
0.99,3.9794446037010074,1.1506240367889404,Linear,RO-StabCP,SGD,0.06093344229139406
0.98,3.920330769216092,0.017998695373535156,Linear,LOO-StabCP,SGD,-1.7447589733749551
0.92,3.214560563966107,0.44179415702819824,Linear,OracleCP,SGD,-0.3547800322110568
0.91,3.190037376123982,11.372825860977173,Linear,FullCP,SGD,1.0558683893443126
0.94,3.3833960009744692,0.0024640560150146484,Linear,SplitCP,SGD,-2.6083494236442792
0.93,3.3679469763057144,0.4731309413909912,Linear,RO-StabCP,SGD,-0.32501864942349595
0.93,3.30993584455005,0.006443977355957031,Linear,LOO-StabCP,SGD,-2.1908459943546488
0.93,3.3691815356427384,0.580909013748169,Linear,OracleCP,SGD,-0.23589188468624325
0.92,3.3673843935061933,10.348571062088013,Linear,FullCP,SGD,1.0148803862476963
0.93,3.5443946696842934,0.002499103546142578,Linear,SplitCP,SGD,-2.6022157492410116
0.93,3.5061090073221517,0.5225350856781006,Linear,RO-StabCP,SGD,-0.28188454348519726
0.93,3.44425567545594,0.006138801574707031,Linear,LOO-StabCP,SGD,-2.2119164041506547
0.84,2.8044677716946675,0.5978639125823975,Linear,OracleCP,SGD,-0.2233976600592346
0.81,2.8205205780673825,12.19193696975708,Linear,FullCP,SGD,1.0860727087726372
0.94,4.019899119577461,0.005853176116943359,Linear,SplitCP,SGD,-2.232608408148599
0.87,2.9775718599197596,0.514235258102417,Linear,RO-StabCP,SGD,-0.28883814964109816
0.85,2.919071867778708,0.015017986297607422,Linear,LOO-StabCP,SGD,-1.8233882962577137
0.85,3.024959280123063,0.5083301067352295,Linear,OracleCP,SGD,-0.2938541676890528
0.83,2.94130786749431,13.119138956069946,Linear,FullCP,SGD,1.117905332074795
0.85,3.0656262132693746,0.013203859329223633,Linear,SplitCP,SGD,-1.87929911118718
0.86,3.1528623898890675,0.49962377548217773,Linear,RO-StabCP,SGD,-0.3013569031341102
0.86,3.0926381107204213,0.007001161575317383,Linear,LOO-StabCP,SGD,-2.1548298994286106
0.9,3.4562810859560837,0.4606471061706543,Linear,OracleCP,SGD,-0.3366316527723103
0.9,3.558805040193375,10.783343076705933,Linear,FullCP,SGD,1.0327534226953545
0.97,4.304804608304076,0.006442070007324219,Linear,SplitCP,SGD,-2.1909745599215746
0.9,3.721104026414573,0.5352098941802979,Linear,RO-StabCP,SGD,-0.2714758665627523
0.9,3.6646375603686705,0.00595402717590332,Linear,LOO-StabCP,SGD,-2.2251891874390557
0.91,2.9040311207470197,0.5056219100952148,Linear,OracleCP,SGD,-0.29617411505146085
0.9,2.926580612485546,12.92620587348938,Linear,FullCP,SGD,1.111471068576318
0.88,2.6736237982050333,0.0025222301483154297,Linear,SplitCP,SGD,-2.5982152874762368
0.91,3.0879918578112155,0.5414729118347168,Linear,RO-StabCP,SGD,-0.26642326486500656
0.91,3.027464322795871,0.0166471004486084,Linear,LOO-StabCP,SGD,-1.7786613999252499
0.92,3.488767276626766,0.4990558624267578,Linear,OracleCP,SGD,-0.3018508383729868
0.91,3.485196263186668,11.221416234970093,Linear,FullCP,SGD,1.05004767191283
0.96,4.010986485665498,0.005423069000244141,Linear,SplitCP,SGD,-2.265754869797508
0.93,3.6516341142521433,0.587785005569458,Linear,RO-StabCP,SGD,-0.23078149700022776
0.92,3.5886309934335445,0.00584721565246582,Linear,LOO-StabCP,SGD,-2.2330508885556
0.86,3.197978966612828,0.4901418685913086,Linear,OracleCP,SGD,-0.3096781978719304
0.85,3.208667213682621,9.85960602760315,Linear,FullCP,SGD,0.9938595616494915
0.85,3.027142633812454,0.0031549930572509766,Linear,SplitCP,SGD,-2.5010015921095166
0.88,3.363397470893756,0.47892093658447266,Linear,RO-StabCP,SGD,-0.31973617685516686
0.86,3.303607168681982,0.00616908073425293,Linear,LOO-StabCP,SGD,-2.209779546142612
0.89,2.9347160314371497,0.504439115524292,Linear,OracleCP,SGD,-0.29719124446670747
0.89,3.354092888178749,9.035749197006226,Linear,FullCP,SGD,0.9559641678140743
0.89,3.3958665351331794,0.0026917457580566406,Linear,SplitCP,SGD,-2.5699659626826183
0.9,3.478364239182598,0.4693789482116699,Linear,RO-StabCP,SGD,-0.3284763925400014
0.89,3.418908823442064,0.00589299201965332,Linear,LOO-StabCP,SGD,-2.2296641470302325
0.95,3.257783577455154,0.5080461502075195,Linear,OracleCP,SGD,-0.2940968352158688
0.95,3.404559967199235,10.823790073394775,Linear,FullCP,SGD,1.0343793605620013
0.99,4.178728516233729,0.0024971961975097656,Linear,SplitCP,SGD,-2.6025473350421193
0.95,3.5830716876473914,0.5072591304779053,Linear,RO-StabCP,SGD,-0.2947701270832136
0.95,3.523568001950327,0.008107185363769531,Linear,LOO-StabCP,SGD,-2.0911298971021344
0.86,2.853341323458236,0.4979100227355957,Linear,OracleCP,SGD,-0.30284913145711284
0.86,2.8242409316162953,11.231376886367798,Linear,FullCP,SGD,1.0504330009183207
0.85,2.8654501768027956,0.002488851547241211,Linear,SplitCP,SGD,-2.6040010070220685
0.88,2.9975445419122355,0.43436217308044434,Linear,RO-StabCP,SGD,-0.36214800279705495
0.87,2.9392142935843886,0.007209300994873047,Linear,LOO-StabCP,SGD,-2.14210684190832
0.85,3.1485639861037895,0.517125129699707,Linear,OracleCP,SGD,-0.2864043571713939
0.83,3.0943914947754454,10.725136995315552,Linear,FullCP,SGD,1.0304028482627858
0.9,3.9096336860049252,0.003968954086303711,Linear,SplitCP,SGD,-2.401323925073758
0.86,3.292346890239142,0.4574239253997803,Linear,RO-StabCP,SGD,-0.33968112351292357
0.85,3.230127451812809,0.009800910949707031,Linear,LOO-StabCP,SGD,-2.0087335567518996
0.89,3.4458465508776124,0.5394787788391113,Linear,OracleCP,SGD,-0.2680256342328554
0.89,3.439083093020859,10.232724905014038,Linear,FullCP,SGD,1.0099912987786452
0.84,2.9531282576527285,0.005217075347900391,Linear,SplitCP,SGD,-2.2825728909101612
0.9,3.605660268379541,0.43538808822631836,Linear,RO-StabCP,SGD,-0.36112345698611864
0.9,3.5459091228597805,0.0058591365814208984,Linear,LOO-StabCP,SGD,-2.232166378103413
0.9,3.6500662577783918,3.118842124938965,Nonlinear,OracleCP,RLM,0.49399339142814025
0.89,3.714165499745909,170.23720598220825,Nonlinear,FullCP,RLM,2.231054482816159
0.92,3.917409728571695,0.02713489532470703,Nonlinear,SplitCP,RLM,-1.5664718494111978
0.91,3.876492205165109,3.122480869293213,Nonlinear,RO-StabCP,RLM,0.4944997862340533
0.91,3.876539382853976,0.04147195816040039,Nonlinear,LOO-StabCP,RLM,-1.3822454582897228
0.92,3.664644223621047,2.748521327972412,Nonlinear,OracleCP,RLM,0.4390991113526101
0.91,3.6016372427952286,123.22969698905945,Nonlinear,FullCP,RLM,2.09071538059064
0.87,3.348813272356515,0.016193151473999023,Nonlinear,SplitCP,RLM,-1.790668621624915
0.92,3.7653953944201963,2.7376821041107178,Nonlinear,RO-StabCP,RLM,0.43738301704635735
0.92,3.765567266625752,0.026506900787353516,Nonlinear,LOO-StabCP,RLM,-1.5766410474322654
0.79,3.468694215815737,2.8957388401031494,Nonlinear,OracleCP,RLM,0.46175939129013055
0.79,3.433381443503838,135.8345799446106,Nonlinear,FullCP,RLM,2.1330103440784027
0.93,4.388076978982621,0.011707067489624023,Nonlinear,SplitCP,RLM,-1.9315518779908423
0.8,3.559163114356831,2.7955689430236816,Nonlinear,RO-StabCP,RLM,0.4464702070956915
0.8,3.5593669844016667,0.027499914169311523,Nonlinear,LOO-StabCP,RLM,-1.5606686616552847
0.88,3.7749403789328166,2.988377809524536,Nonlinear,OracleCP,RLM,0.4754355028552852
0.85,3.7293943038998094,158.45331001281738,Nonlinear,FullCP,RLM,2.1999013158222294
0.95,4.717985882121023,0.015147924423217773,Nonlinear,SplitCP,RLM,-1.8196468703495583
0.88,3.8585024272099457,2.901319980621338,Nonlinear,RO-StabCP,RLM,0.46259562889048
0.88,3.858806862938837,0.044171810150146484,Nonlinear,LOO-StabCP,RLM,-1.3548548030936138
0.89,3.5757390337429693,2.5419840812683105,Nonlinear,OracleCP,RLM,0.405172826533104
0.89,3.5878799578975373,136.83279585838318,Nonlinear,FullCP,RLM,2.1361902008439815
0.96,5.027757298387434,0.012151241302490234,Nonlinear,SplitCP,RLM,-1.9153793547170517
0.9,3.7025428429953875,2.4895949363708496,Nonlinear,RO-StabCP,RLM,0.3961286919916182
0.89,3.702623324980803,0.03667020797729492,Nonlinear,LOO-StabCP,RLM,-1.43568662690508
0.9,3.4052242735919167,2.9020681381225586,Nonlinear,OracleCP,RLM,0.4627076050911154
0.9,3.3454858226156374,153.8707892894745,Nonlinear,FullCP,RLM,2.187156181530813
0.92,3.6326455592153657,0.011940956115722656,Nonlinear,SplitCP,RLM,-1.922960897732785
0.9,3.4935314088337055,2.8351969718933105,Nonlinear,RO-StabCP,RLM,0.4525832363628794
0.9,3.4932908677794883,0.036656856536865234,Nonlinear,LOO-StabCP,RLM,-1.435844780160132
0.84,3.2845344621577173,2.721055030822754,Nonlinear,OracleCP,RLM,0.4347373250730254
0.8,3.319093692465301,128.1043200492859,Nonlinear,FullCP,RLM,2.1075637756614003
0.84,3.3964173827073583,0.016537189483642578,Nonlinear,SplitCP,RLM,-1.7815382974110423
0.84,3.468827926201462,2.901465892791748,Nonlinear,RO-StabCP,RLM,0.4626174697275701
0.84,3.4684520356027857,0.03462982177734375,Nonlinear,LOO-StabCP,RLM,-1.4605497435448311
0.94,3.2680774474593424,2.6157400608062744,Nonlinear,OracleCP,RLM,0.41759458377818154
0.93,3.4398876176985955,144.43646097183228,Nonlinear,FullCP,RLM,2.159676838663442
0.96,4.021440660249883,0.01364588737487793,Nonlinear,SplitCP,RLM,-1.8649982174523376
0.94,3.5820835474707775,2.6091179847717285,Nonlinear,RO-StabCP,RLM,0.41649371841672095
0.94,3.581566919294394,0.025471925735473633,Nonlinear,LOO-StabCP,RLM,-1.5939382201453545
0.97,4.24519641358369,2.685072183609009,Nonlinear,OracleCP,RLM,0.4289559654626474
0.97,4.259755949843461,118.1388418674469,Nonlinear,FullCP,RLM,2.072392709089542
0.98,4.784175477443181,0.020435094833374023,Nonlinear,SplitCP,RLM,-1.6896233425124332
0.97,4.407716088061807,2.592221975326538,Nonlinear,RO-StabCP,RLM,0.4136721879901352
0.97,4.407828919090565,0.02411794662475586,Nonlinear,LOO-StabCP,RLM,-1.6176596703087878
0.96,4.134287222110373,2.579491138458252,Nonlinear,OracleCP,RLM,0.41153404024371637
0.96,4.141378759535208,116.4759750366211,Nonlinear,FullCP,RLM,2.066236354675114
0.98,4.388144186561296,0.014013051986694336,Nonlinear,SplitCP,RLM,-1.8534672668106094
0.98,4.281936236379621,2.5695459842681885,Nonlinear,RO-StabCP,RLM,0.40985639416955943
0.98,4.281912871181895,0.024363994598388672,Nonlinear,LOO-StabCP,RLM,-1.6132515054557195
0.85,3.5306494117389717,2.4162020683288574,Nonlinear,OracleCP,RLM,0.38313325175807506
0.84,3.5515658692212124,135.09188675880432,Nonlinear,FullCP,RLM,2.1306292672923015
0.82,3.251667145917738,0.021142959594726562,Nonlinear,SplitCP,RLM,-1.6748342201651358
0.85,3.6480182583820238,2.4489588737487793,Nonlinear,RO-StabCP,RLM,0.3889814919217994
0.85,3.647281142094916,0.03170514106750488,Nonlinear,LOO-StabCP,RLM,-1.4988703101413423
0.9,3.390808927161982,2.643812894821167,Nonlinear,OracleCP,RLM,0.4222307164633702
0.9,3.5193881760395582,152.75639510154724,Nonlinear,FullCP,RLM,2.1839994009059223
0.84,3.0693443020826567,0.016371965408325195,Nonlinear,SplitCP,RLM,-1.785899181629343
0.9,3.620756849442464,3.014716148376465,Nonlinear,RO-StabCP,RLM,0.4792464272565657
0.9,3.620675508316881,0.03342008590698242,Nonlinear,LOO-StabCP,RLM,-1.4759924380787595
0.88,3.394242569719812,3.391902208328247,Nonlinear,OracleCP,RLM,0.530443322654357
0.86,3.4351446664870866,181.5778510570526,Nonlinear,FullCP,RLM,2.2590628719914925
0.9,3.7558576545992506,0.012647867202758789,Nonlinear,SplitCP,RLM,-1.897982702959769
0.89,3.5819813019284026,2.8559770584106445,Nonlinear,RO-StabCP,RLM,0.4557547145027081
0.89,3.5817693811413434,0.04080986976623535,Nonlinear,LOO-StabCP,RLM,-1.3892347911589906
0.85,3.397771935935166,2.78132700920105,Nonlinear,OracleCP,RLM,0.44425205320880384
0.85,3.405744451734921,145.52466797828674,Nonlinear,FullCP,RLM,2.162936617093751
0.85,3.5017143707595757,0.011543989181518555,Nonlinear,SplitCP,RLM,-1.9376440889146485
0.85,3.530189020159012,2.968837022781372,Nonlinear,RO-StabCP,RLM,0.4725863572290988
0.85,3.5298154031882105,0.029905080795288086,Nonlinear,LOO-StabCP,RLM,-1.524255019906267
0.89,3.70847401428259,2.7533810138702393,Nonlinear,OracleCP,RLM,0.4398663133809046
0.89,3.6520829640140704,134.5738000869751,Nonlinear,FullCP,RLM,2.1289605161642724
0.93,4.3686341662815895,0.012037992477416992,Nonlinear,SplitCP,RLM,-1.9194459324032633
0.9,3.8100880928522014,2.6519198417663574,Nonlinear,RO-StabCP,RLM,0.4235603927324824
0.9,3.8094732370867606,0.03487896919250488,Nonlinear,LOO-StabCP,RLM,-1.4574363586196943
0.9,3.8801153119006035,2.6411609649658203,Nonlinear,OracleCP,RLM,0.42179486999381666
0.9,3.988028157666771,105.8278341293335,Nonlinear,FullCP,RLM,2.0245999079539763
0.9,4.044792171848425,0.013066291809082031,Nonlinear,SplitCP,RLM,-1.8838476469529608
0.91,4.115530346695576,2.4710779190063477,Nonlinear,RO-StabCP,RLM,0.3928864399633751
0.91,4.115449447426416,0.024322986602783203,Nonlinear,LOO-StabCP,RLM,-1.6139830994045552
0.89,3.8369392378890996,3.003974199295044,Nonlinear,OracleCP,RLM,0.47769619825493004
0.89,3.819448395977604,128.76471281051636,Nonlinear,FullCP,RLM,2.1097968635567987
0.89,3.8636163163478536,0.011547088623046875,Nonlinear,SplitCP,RLM,-1.9375275009950885
0.89,3.9313328729833064,2.665977716445923,Nonlinear,RO-StabCP,RLM,0.4258565150459507
0.89,3.931261066173779,0.03711199760437012,Nonlinear,LOO-StabCP,RLM,-1.430485668523595
0.9,3.455329782853915,3.0012359619140625,Nonlinear,OracleCP,RLM,0.47730014168565266
0.9,3.423144795848034,155.59209990501404,Nonlinear,FullCP,RLM,2.191987542173207
0.94,3.6946868167885314,0.012605905532836914,Nonlinear,SplitCP,RLM,-1.899425951749621
0.91,3.560626502129101,3.1389551162719727,Nonlinear,RO-StabCP,RLM,0.49678510579409413
0.91,3.560687148589526,0.026616811752319336,Nonlinear,LOO-StabCP,RLM,-1.5748439669417182
0.91,3.534291727123967,2.7148070335388184,Nonlinear,OracleCP,RLM,0.43373896569371084
0.91,3.604233697544783,109.65354108810425,Nonlinear,FullCP,RLM,2.0400226610950893
0.96,4.049534182231063,0.011411905288696289,Nonlinear,SplitCP,RLM,-1.9426418413583946
0.94,3.7269471522596342,2.678492307662964,Nonlinear,RO-StabCP,RLM,0.4278904034644037
0.94,3.7269831009977663,0.02907705307006836,Nonlinear,LOO-StabCP,RLM,-1.5364496108893646
0.94,3.8654154614832845,3.598196029663086,Nonlinear,OracleCP,RLM,0.5560848200106052
0.94,4.046170247828332,169.66072416305542,Nonlinear,FullCP,RLM,2.2295813163692157
0.94,4.1640660300819095,0.014161109924316406,Nonlinear,SplitCP,RLM,-1.848902706030788
0.94,4.232688389897323,3.045485258102417,Nonlinear,RO-StabCP,RLM,0.48365650160783297
0.94,4.232412871563567,0.041712045669555664,Nonlinear,LOO-StabCP,RLM,-1.3797385106764857
0.85,3.592627022054588,2.830048084259033,Nonlinear,OracleCP,RLM,0.45179381451756173
0.85,3.575936469781061,140.77934789657593,Nonlinear,FullCP,RLM,2.148538949178249
0.9,4.105453665567508,0.011837959289550781,Nonlinear,SplitCP,RLM,-1.9267231578895794
0.86,3.6904866877767186,2.5601069927215576,Nonlinear,RO-StabCP,RLM,0.40825811584997274
0.86,3.6901992720013697,0.02377915382385254,Nonlinear,LOO-StabCP,RLM,-1.6238036037194299
0.89,3.780105372467933,2.509394884109497,Nonlinear,OracleCP,RLM,0.3995690082638085
0.89,3.9059126340544386,129.18842816352844,Nonlinear,FullCP,RLM,2.1112236142024283
0.97,4.35090583425037,0.01202702522277832,Nonlinear,SplitCP,RLM,-1.9198417782372694
0.89,4.044103067482166,2.6355361938476562,Nonlinear,RO-StabCP,RLM,0.4208689847628458
0.89,4.044336949702401,0.02388310432434082,Nonlinear,LOO-StabCP,RLM,-1.621909224305291
0.81,3.4083530887262254,2.358499765396118,Nonlinear,OracleCP,RLM,0.3726358373817307
0.81,3.413024806355846,93.27075481414795,Nonlinear,FullCP,RLM,1.9697454914009251
0.79,3.2063715500609113,0.011270999908447266,Nonlinear,SplitCP,RLM,-1.9480375537446655
0.81,3.5192885581421103,2.3122241497039795,Nonlinear,RO-StabCP,RLM,0.36402993280253176
0.81,3.5188665185025707,0.03118109703063965,Nonlinear,LOO-StabCP,RLM,-1.5061086092891882
0.88,3.631557131121815,3.0388410091400146,Nonlinear,OracleCP,RLM,0.48270797857305364
0.88,3.614639075396495,189.2558479309082,Nonlinear,FullCP,RLM,2.2770493079073035
0.88,3.6898386743874485,0.022300004959106445,Nonlinear,SplitCP,RLM,-1.6516950403728112
0.88,3.7690882020186467,3.2340691089630127,Nonlinear,RO-StabCP,RLM,0.509749296127155
0.88,3.7693983961536754,0.031012296676635742,Nonlinear,LOO-StabCP,RLM,-1.508466070039512
0.92,3.5826928896769665,2.3433892726898193,Nonlinear,OracleCP,RLM,0.3698444375251443
0.92,3.8177545265516493,121.82173919677734,Nonlinear,FullCP,RLM,2.0857247954459113
0.92,3.844404837257707,0.011310100555419922,Nonlinear,SplitCP,RLM,-1.9465335338482084
0.93,3.9129064925367616,2.515265941619873,Nonlinear,RO-StabCP,RLM,0.40058391021580214
0.93,3.9124364117639887,0.026204347610473633,Nonlinear,LOO-StabCP,RLM,-1.5816266481231218
0.96,3.9400343396887507,3.4422340393066406,Nonlinear,OracleCP,RLM,0.5368403949061255
0.95,3.9777288238371513,132.61217713356018,Nonlinear,FullCP,RLM,2.122583405057414
0.9,3.3199232690308036,0.01419973373413086,Nonlinear,SplitCP,RLM,-1.8477197992001737
0.96,4.124285914395423,2.889238119125366,Nonlinear,RO-StabCP,RLM,0.46078333608462413
0.96,4.124567766054805,0.028623104095458984,Nonlinear,LOO-StabCP,RLM,-1.543283270002234
0.89,3.6419736877571887,2.45112681388855,Nonlinear,OracleCP,RLM,0.3893657809164212
0.89,3.678219851799747,101.40011477470398,Nonlinear,FullCP,RLM,2.0060384465751513
0.89,3.7372207431892086,0.011096954345703125,Nonlinear,SplitCP,RLM,-1.9547962007046022
0.89,3.799049925286796,2.4276680946350098,Nonlinear,RO-StabCP,RLM,0.3851893106891965
0.89,3.7984090646701434,0.023787975311279297,Nonlinear,LOO-StabCP,RLM,-1.623642520911819
0.89,3.281203696652342,2.469364881515503,Nonlinear,OracleCP,RLM,0.3925852674614676
0.89,3.2350682580567427,131.64226818084717,Nonlinear,FullCP,RLM,2.119395356529808
0.88,3.1699795914499456,0.012410879135131836,Nonlinear,SplitCP,RLM,-1.9061974537942923
0.9,3.362867793741499,2.4255638122558594,Nonlinear,RO-StabCP,RLM,0.3848127046252654
0.9,3.3626944783594213,0.02998805046081543,Nonlinear,LOO-StabCP,RLM,-1.523051767039102
0.91,3.714651392122456,2.268889904022217,Nonlinear,OracleCP,RLM,0.35581342262108356
0.91,3.8106456725327713,119.31621408462524,Nonlinear,FullCP,RLM,2.076699464701412
0.91,3.911876296928036,0.011146068572998047,Nonlinear,SplitCP,RLM,-1.9528782893990497
0.91,3.9824327377102464,2.282226800918579,Nonlinear,RO-StabCP,RLM,0.35835880112208574
0.91,3.98219510384528,0.029254913330078125,Nonlinear,LOO-StabCP,RLM,-1.5338011841820298
0.85,3.159610129462257,2.8288609981536865,Nonlinear,OracleCP,RLM,0.45161160803742567
0.84,3.109394428631376,156.91261386871338,Nonlinear,FullCP,RLM,2.1956578569928262
0.85,3.1728438467377122,0.012771129608154297,Nonlinear,SplitCP,RLM,-1.8937706876315388
0.86,3.2411266158160066,2.756237030029297,Nonlinear,RO-StabCP,RLM,0.4403165631656698
0.86,3.2414771895662944,0.03303384780883789,Nonlinear,LOO-StabCP,RLM,-1.4810408363958565
0.89,3.3314524416626603,2.439635753631592,Nonlinear,OracleCP,RLM,0.38732498945493987
0.88,3.358423628670577,129.80443000793457,Nonlinear,FullCP,RLM,2.113289514461039
0.86,3.3108839147235045,0.011092185974121094,Nonlinear,SplitCP,RLM,-1.9549828575527515
0.89,3.4889156930652154,2.565042018890381,Nonlinear,RO-StabCP,RLM,0.4090944838426729
0.9,3.4893839247815412,0.03092789649963379,Nonlinear,LOO-StabCP,RLM,-1.509649616681829
0.88,3.666588453151671,2.6004481315612793,Nonlinear,OracleCP,RLM,0.4150481957761565
0.88,3.665879272747325,122.72990298271179,Nonlinear,FullCP,RLM,2.0889503909108615
0.92,3.911580066877174,0.012216806411743164,Nonlinear,SplitCP,RLM,-1.9130423079251775
0.92,3.777963556602523,2.8534469604492188,Nonlinear,RO-StabCP,RLM,0.45536980434307767
0.92,3.7779663523404143,0.0331730842590332,Nonlinear,LOO-StabCP,RLM,-1.4792141481848229
0.98,4.026283964755816,2.2939131259918213,Nonlinear,OracleCP,RLM,0.3605769664785926
0.97,4.274004218965103,100.47602272033691,Nonlinear,FullCP,RLM,2.0020624354616174
0.98,4.363584386345042,0.011036872863769531,Nonlinear,SplitCP,RLM,-1.9571539601565908
0.98,4.404291333758249,2.272509813308716,Nonlinear,RO-StabCP,RLM,0.3565057672984594
0.98,4.404977998560046,0.028241872787475586,Nonlinear,LOO-StabCP,RLM,-1.549106507538842
0.91,3.462849296732788,2.463686943054199,Nonlinear,OracleCP,RLM,0.39158552186017914
0.91,3.594648664608599,122.98485088348389,Nonlinear,FullCP,RLM,2.0898516188955005
0.91,3.7046679467197703,0.011240005493164062,Nonlinear,SplitCP,RLM,-1.9492334765204935
0.91,3.7665324833525853,2.422952890396118,Nonlinear,RO-StabCP,RLM,0.38434497020853126
0.91,3.766473142009912,0.03665590286254883,Nonlinear,LOO-StabCP,RLM,-1.435856079025338
0.81,3.0930151329964644,2.4174351692199707,Nonlinear,OracleCP,RLM,0.3833548360011365
0.81,3.003488800159395,146.29730606079102,Nonlinear,FullCP,RLM,2.165236329039153
0.8,2.9495316504927396,0.012164115905761719,Nonlinear,SplitCP,RLM,-1.9149194503338152
0.81,3.1774030520743337,2.490107774734497,Nonlinear,RO-StabCP,RLM,0.39621814426824953
0.81,3.177202006062368,0.02975177764892578,Nonlinear,LOO-StabCP,RLM,-1.5264870803537565
0.84,3.2234913014513586,2.4158098697662354,Nonlinear,OracleCP,RLM,0.3830627512402314
0.84,3.216857394847251,126.53510522842407,Nonlinear,FullCP,RLM,2.102211030586218
0.76,2.546006976613498,0.017223119735717773,Nonlinear,SplitCP,RLM,-1.7638881791721237
0.84,3.338607882835966,2.460142135620117,Nonlinear,RO-StabCP,RLM,0.3909601993522672
0.84,3.3385483725745786,0.023712873458862305,Nonlinear,LOO-StabCP,RLM,-1.6250158162573805
0.86,3.3433892220630095,2.4742820262908936,Nonlinear,OracleCP,RLM,0.393449200338032
0.86,3.45607192096579,124.27607870101929,Nonlinear,FullCP,RLM,2.0943875414498794
0.9,3.837889007483745,0.017964601516723633,Nonlinear,SplitCP,RLM,-1.745582411691027
0.87,3.5682252317438308,2.4657320976257324,Nonlinear,RO-StabCP,RLM,0.39194588862497987
0.87,3.5674796159012425,0.023600101470947266,Nonlinear,LOO-StabCP,RLM,-1.6270861297342267
0.91,3.598090944183142,2.337057113647461,Nonlinear,OracleCP,RLM,0.3686693259304579
0.91,3.6306209243224776,127.84041619300842,Nonlinear,FullCP,RLM,2.106668175846893
0.91,3.697143136378646,0.011541128158569336,Nonlinear,SplitCP,RLM,-1.9377517363194678
0.91,3.766982219930607,2.3022561073303223,Nonlinear,RO-StabCP,RLM,0.3621536337219264
0.91,3.7657545622423254,0.022420883178710938,Nonlinear,LOO-StabCP,RLM,-1.6493472841546846
0.91,3.9669542041865493,2.9277021884918213,Nonlinear,OracleCP,RLM,0.46652689736153313
0.91,3.9868892314305544,131.02806782722473,Nonlinear,FullCP,RLM,2.1173643368526895
0.9,3.817734006922067,0.012189149856567383,Nonlinear,SplitCP,RLM,-1.9140265835921881
0.92,4.106298241583905,3.113901138305664,Nonlinear,RO-StabCP,RLM,0.49330482025205113
0.92,4.106328946601902,0.027844905853271484,Nonlinear,LOO-StabCP,RLM,-1.555254246169762
0.9,3.5741851464568994,2.442105770111084,Nonlinear,OracleCP,RLM,0.3877644697566219
0.9,3.5042050032985843,137.61565327644348,Nonlinear,FullCP,RLM,2.1386678361156055
0.9,3.4730811129100645,0.014779329299926758,Nonlinear,SplitCP,RLM,-1.8303452741922102
0.9,3.6520368184599654,2.4902782440185547,Nonlinear,RO-StabCP,RLM,0.39624787444143306
0.9,3.651268932939173,0.023621082305908203,Nonlinear,LOO-StabCP,RLM,-1.6267002071156025
0.97,4.590997846166855,2.7232470512390137,Nonlinear,OracleCP,RLM,0.4350870420461445
0.97,4.646236195297761,131.28418612480164,Nonlinear,FullCP,RLM,2.1182124161705476
0.97,4.8646871123674496,0.020678281784057617,Nonlinear,SplitCP,RLM,-1.6844855508152343
0.97,4.8034687377477505,2.7337169647216797,Nonlinear,RO-StabCP,RLM,0.4367535478972637
0.97,4.802778072907902,0.033326148986816406,Nonlinear,LOO-StabCP,RLM,-1.4772148684697806
0.92,3.9937985524692095,2.9021189212799072,Nonlinear,OracleCP,RLM,0.4627152047238581
0.92,4.030615236631238,140.85674285888672,Nonlinear,FullCP,RLM,2.148777641639962
0.93,4.2375057600058526,0.011672019958496094,Nonlinear,SplitCP,RLM,-1.9328539784948902
0.93,4.155523234298652,2.8951120376586914,Nonlinear,RO-StabCP,RLM,0.4616653751085086
0.93,4.155031949450386,0.03685712814331055,Nonlinear,LOO-StabCP,RLM,-1.433478507426849
0.84,3.7223262903400727,2.961977243423462,Nonlinear,OracleCP,RLM,0.47158171755670125
0.84,3.7031435484256496,155.83252811431885,Nonlinear,FullCP,RLM,2.19265811640495
0.84,3.718421619502209,0.017596006393432617,Nonlinear,SplitCP,RLM,-1.7545858888961294
0.85,3.856362588776716,2.903897285461426,Nonlinear,RO-StabCP,RLM,0.46298125075180546
0.85,3.8561587984916756,0.034101009368896484,Nonlinear,LOO-StabCP,RLM,-1.4672327659677884
0.94,3.864602825340723,2.8811888694763184,Nonlinear,OracleCP,RLM,0.4595717283542868
